timestamp,ifInOctets,ifOutOctets,ifInErrors,ifOutErrors,latencia_ms,perdida_paquetes,RSRP_dBm,SINR_dB,BW_in_Mbps,BW_out_Mbps,TasaErrorIn_%,TasaErrorOut_%,CalidadSenal
2023-08-24 17:41:00,3303554,694243,13,2,20.22,0,-86,5.99,0.09,0.02,0.0004,0.0003,Mala
2023-08-24 17:42:00,5020120,4951535,7,1,45.58,0,-86,25.65,0.13,0.13,0.0001,0.0,Buena
2023-08-24 17:43:00,3946862,3370741,4,6,15.47,0,-94,0.09,0.11,0.09,0.0001,0.0002,Mala
2023-08-24 17:44:00,3676517,1117423,18,3,47.4,0,-115,25.31,0.1,0.03,0.0005,0.0003,Regular
2023-08-24 17:45:00,5307086,1090642,3,0,58.35,0,-101,15.63,0.14,0.03,0.0001,0.0,Regular
2023-08-24 17:46:00,8331006,1137031,13,5,5.03,1,-91,27.66,0.22,0.03,0.0002,0.0004,Buena
2023-08-24 17:47:00,9329442,3365893,15,5,15.85,0,-96,6.14,0.25,0.09,0.0002,0.0001,Mala
2023-08-24 17:48:00,7169912,2503369,19,5,40.64,0,-109,3.07,0.19,0.07,0.0003,0.0002,Mala
2023-08-24 17:49:00,9831924,1750844,5,1,10.07,0,-100,18.75,0.26,0.05,0.0001,0.0001,Regular
2023-08-24 17:50:00,4517741,1416094,5,0,17.69,0,-93,21.2,0.12,0.04,0.0001,0.0,Buena
2023-08-24 17:51:00,7168563,4789361,2,2,27.02,0,-95,11.18,0.19,0.13,0.0,0.0,Regular
2023-08-24 17:52:00,4456653,1586985,14,1,45.81,0,-115,0.41,0.12,0.04,0.0003,0.0001,Mala
2023-08-24 17:53:00,6429219,746889,2,5,72.91,0,-96,12.21,0.17,0.02,0.0,0.0007,Regular
2023-08-24 17:54:00,1475595,1965088,10,5,17.61,0,-97,7.01,0.04,0.05,0.0007,0.0003,Mala
2023-08-24 17:55:00,2888806,4684251,2,4,75.11,0,-110,10.42,0.08,0.12,0.0001,0.0001,Regular
2023-08-24 17:56:00,3148091,3612252,9,9,86.23,0,-84,15.2,0.08,0.1,0.0003,0.0002,Regular
2023-08-24 17:57:00,4961676,4775542,17,9,66.89,0,-115,21.07,0.13,0.13,0.0003,0.0002,Regular
2023-08-24 17:58:00,2760462,2243227,0,4,9.15,0,-86,28.9,0.07,0.06,0.0,0.0002,Buena
2023-08-24 17:59:00,5058848,2871693,15,8,46.86,1,-100,4.32,0.13,0.08,0.0003,0.0003,Mala
2023-08-24 18:00:00,1809178,4669647,15,4,67.71,0,-89,20.4,0.05,0.12,0.0008,0.0001,Buena
2023-08-24 18:01:00,8932310,1086470,9,9,97.96,0,-98,7.0,0.24,0.03,0.0001,0.0008,Mala
2023-08-24 18:02:00,5777402,4474409,0,5,95.42,0,-103,6.62,0.15,0.12,0.0,0.0001,Mala
2023-08-24 18:03:00,7934106,3805141,3,3,42.59,0,-88,19.01,0.21,0.1,0.0,0.0001,Regular
2023-08-24 18:04:00,8486327,677216,2,9,63.51,0,-106,23.28,0.23,0.02,0.0,0.0013,Regular
2023-08-24 18:05:00,3562605,2676512,4,0,89.63,0,-102,29.33,0.1,0.07,0.0001,0.0,Regular
2023-08-24 18:06:00,1721037,4183460,11,3,83.95,0,-87,23.06,0.05,0.11,0.0006,0.0001,Buena
2023-08-24 18:07:00,6507683,3036015,11,1,50.55,0,-105,4.72,0.17,0.08,0.0002,0.0,Mala
2023-08-24 18:08:00,7417954,623662,12,9,29.82,0,-89,6.76,0.2,0.02,0.0002,0.0014,Mala
2023-08-24 18:09:00,2021469,2318352,11,2,18.02,0,-99,22.84,0.05,0.06,0.0005,0.0001,Regular
2023-08-24 18:10:00,7756350,3744571,15,6,51.36,1,-113,15.81,0.21,0.1,0.0002,0.0002,Regular
2023-08-24 18:11:00,6779277,3394558,12,6,73.67,1,-85,8.86,0.18,0.09,0.0002,0.0002,Mala
2023-08-24 18:12:00,3892371,1136438,4,0,97.13,0,-95,14.15,0.1,0.03,0.0001,0.0,Regular
2023-08-24 18:13:00,7970199,1980175,3,7,86.87,0,-83,27.45,0.21,0.05,0.0,0.0004,Buena
2023-08-24 18:14:00,1463001,2329484,14,6,24.4,0,-115,22.67,0.04,0.06,0.001,0.0003,Regular
2023-08-24 18:15:00,7011493,2167690,11,0,73.38,0,-110,13.52,0.19,0.06,0.0002,0.0,Regular
2023-08-24 18:16:00,3822136,4919425,18,7,32.46,0,-112,29.42,0.1,0.13,0.0005,0.0001,Regular
2023-08-24 18:17:00,1515693,2469036,18,1,69.93,0,-94,23.85,0.04,0.07,0.0012,0.0,Buena
2023-08-24 18:18:00,3636722,4411451,10,7,68.25,0,-103,0.18,0.1,0.12,0.0003,0.0002,Mala
2023-08-24 18:19:00,8818114,3246153,5,2,30.88,0,-86,3.37,0.24,0.09,0.0001,0.0001,Mala
2023-08-24 18:20:00,1239017,1604188,8,9,27.27,1,-90,16.62,0.03,0.04,0.0006,0.0006,Regular
2023-08-24 18:21:00,1414994,4209726,0,6,14.87,1,-109,10.5,0.04,0.11,0.0,0.0001,Regular
2023-08-24 18:22:00,1941768,4283112,11,5,9.8,0,-102,24.38,0.05,0.11,0.0006,0.0001,Regular
2023-08-24 18:23:00,6712044,2806569,13,4,86.55,0,-90,26.87,0.18,0.07,0.0002,0.0001,Buena
2023-08-24 18:24:00,9043846,711463,5,9,9.74,0,-98,7.22,0.24,0.02,0.0001,0.0013,Mala
2023-08-24 18:25:00,2076941,2167788,0,1,13.43,0,-92,22.9,0.06,0.06,0.0,0.0,Buena
2023-08-24 18:26:00,1465982,768602,1,1,27.69,1,-91,16.06,0.04,0.02,0.0001,0.0001,Regular
2023-08-24 18:27:00,3538568,2894820,10,0,89.33,0,-84,11.76,0.09,0.08,0.0003,0.0,Regular
2023-08-24 18:28:00,1273146,1162213,2,8,36.63,0,-110,23.6,0.03,0.03,0.0002,0.0007,Regular
2023-08-24 18:29:00,6453174,2691306,9,7,23.22,0,-100,16.95,0.17,0.07,0.0001,0.0003,Regular
2023-08-24 18:30:00,7124152,3173683,5,7,72.98,0,-113,19.06,0.19,0.08,0.0001,0.0002,Regular
2023-08-24 18:31:00,2164795,4346703,5,0,35.31,0,-95,1.87,0.06,0.12,0.0002,0.0,Mala
2023-08-24 18:32:00,8130030,3007720,19,4,36.67,0,-84,17.58,0.22,0.08,0.0002,0.0001,Regular
2023-08-24 18:33:00,3677747,4242849,1,5,75.2,0,-114,9.02,0.1,0.11,0.0,0.0001,Mala
2023-08-24 18:34:00,3409381,593476,9,1,28.91,0,-96,14.8,0.09,0.02,0.0003,0.0002,Regular
2023-08-24 18:35:00,8026492,614560,5,9,90.19,0,-105,6.66,0.21,0.02,0.0001,0.0015,Mala
2023-08-24 18:36:00,9309411,1849987,16,4,58.34,0,-98,18.43,0.25,0.05,0.0002,0.0002,Regular
2023-08-24 18:37:00,7859216,4207957,13,5,56.09,0,-105,4.42,0.21,0.11,0.0002,0.0001,Mala
2023-08-24 18:38:00,3943295,1369241,4,8,30.15,0,-81,3.69,0.11,0.04,0.0001,0.0006,Mala
2023-08-24 18:39:00,4283616,1049656,16,9,84.33,0,-104,5.65,0.11,0.03,0.0004,0.0009,Mala
2023-08-24 18:40:00,1077175,3938856,1,0,59.41,0,-85,24.52,0.03,0.11,0.0001,0.0,Buena
2023-08-24 18:41:00,3078808,4080885,8,9,19.77,0,-86,1.01,0.08,0.11,0.0003,0.0002,Mala
2023-08-24 18:42:00,2357453,3903209,11,2,24.6,0,-112,21.89,0.06,0.1,0.0005,0.0001,Regular
2023-08-24 18:43:00,4011786,2597953,18,8,49.48,1,-114,1.7,0.11,0.07,0.0004,0.0003,Mala
2023-08-24 18:44:00,1095028,3227978,6,0,79.07,0,-103,17.76,0.03,0.09,0.0005,0.0,Regular
2023-08-24 18:45:00,2558242,3495785,8,0,94.23,0,-90,23.21,0.07,0.09,0.0003,0.0,Buena
2023-08-24 18:46:00,5319453,4480125,15,0,68.03,0,-87,6.93,0.14,0.12,0.0003,0.0,Mala
2023-08-24 18:47:00,5948008,2326629,19,6,53.08,0,-88,5.88,0.16,0.06,0.0003,0.0003,Mala
2023-08-24 18:48:00,6445315,2895265,10,4,28.82,0,-108,8.68,0.17,0.08,0.0002,0.0001,Mala
2023-08-24 18:49:00,9552442,591679,11,5,68.92,0,-111,20.99,0.25,0.02,0.0001,0.0008,Regular
2023-08-24 18:50:00,3367555,3278217,14,7,98.31,1,-84,7.64,0.09,0.09,0.0004,0.0002,Mala
2023-08-24 18:51:00,4012359,1839083,17,1,50.24,0,-86,15.05,0.11,0.05,0.0004,0.0001,Regular
2023-08-24 18:52:00,3414165,3524628,18,1,20.4,0,-102,4.03,0.09,0.09,0.0005,0.0,Mala
2023-08-24 18:53:00,8204776,4203367,15,2,14.82,0,-106,13.84,0.22,0.11,0.0002,0.0,Regular
2023-08-24 18:54:00,4208823,4390702,14,2,30.58,0,-106,18.74,0.11,0.12,0.0003,0.0,Regular
2023-08-24 18:55:00,8457918,4488395,4,2,59.1,0,-110,2.15,0.23,0.12,0.0,0.0,Mala
2023-08-24 18:56:00,6051646,2874151,10,3,94.95,0,-100,24.46,0.16,0.08,0.0002,0.0001,Regular
2023-08-24 18:57:00,4625654,677476,14,2,33.42,0,-90,28.12,0.12,0.02,0.0003,0.0003,Buena
2023-08-24 18:58:00,1285711,1699217,17,1,34.01,0,-95,5.81,0.03,0.05,0.0013,0.0001,Mala
2023-08-24 18:59:00,6278172,3175877,12,8,50.71,0,-86,22.78,0.17,0.08,0.0002,0.0003,Buena
2023-08-24 19:00:00,7912880,2753962,3,5,92.26,0,-111,9.4,0.21,0.07,0.0,0.0002,Mala
2023-08-24 19:01:00,1575919,3449908,16,2,44.81,0,-106,20.3,0.04,0.09,0.001,0.0001,Regular
2023-08-24 19:02:00,4331106,4513880,3,8,26.21,0,-85,9.2,0.12,0.12,0.0001,0.0002,Mala
2023-08-24 19:03:00,1422381,2431441,15,3,20.5,0,-105,25.87,0.04,0.06,0.0011,0.0001,Regular
2023-08-24 19:04:00,1976433,765033,14,3,48.42,0,-109,10.41,0.05,0.02,0.0007,0.0004,Regular
2023-08-24 19:05:00,9222462,3852477,13,7,81.06,0,-104,25.46,0.25,0.1,0.0001,0.0002,Regular
2023-08-24 19:06:00,5900164,4424845,11,6,32.68,0,-108,22.98,0.16,0.12,0.0002,0.0001,Regular
2023-08-24 19:07:00,7336356,1635730,2,6,53.69,0,-88,5.89,0.2,0.04,0.0,0.0004,Mala
2023-08-24 19:08:00,6679042,1656649,9,9,62.29,0,-100,4.71,0.18,0.04,0.0001,0.0005,Mala
2023-08-24 19:09:00,1401067,4202085,7,6,47.79,0,-113,23.39,0.04,0.11,0.0005,0.0001,Regular
2023-08-24 19:10:00,8094176,1342329,5,9,23.21,0,-84,11.71,0.22,0.04,0.0001,0.0007,Regular
2023-08-24 19:11:00,1460796,1693582,13,4,92.57,0,-95,28.48,0.04,0.05,0.0009,0.0002,Regular
2023-08-24 19:12:00,8740616,1388976,16,6,58.72,0,-98,28.29,0.23,0.04,0.0002,0.0004,Regular
2023-08-24 19:13:00,6994376,2091570,18,3,74.27,0,-105,20.8,0.19,0.06,0.0003,0.0001,Regular
2023-08-24 19:14:00,6289283,674588,15,7,65.42,0,-108,15.02,0.17,0.02,0.0002,0.001,Regular
2023-08-24 19:15:00,6858338,4273618,14,8,99.81,0,-104,5.85,0.18,0.11,0.0002,0.0002,Mala
2023-08-24 19:16:00,5989904,4085854,14,2,48.35,0,-114,26.47,0.16,0.11,0.0002,0.0,Regular
2023-08-24 19:17:00,1312023,2030332,0,6,45.37,0,-94,2.46,0.03,0.05,0.0,0.0003,Mala
2023-08-24 19:18:00,7270016,4819050,11,9,39.21,0,-107,11.11,0.19,0.13,0.0002,0.0002,Regular
2023-08-24 19:19:00,8320583,1533290,9,8,39.35,0,-102,9.58,0.22,0.04,0.0001,0.0005,Mala
2023-08-24 19:20:00,8822636,3946549,13,0,31.2,0,-101,28.75,0.24,0.11,0.0001,0.0,Regular
2023-08-24 19:21:00,4177902,3658546,9,1,98.16,0,-105,3.54,0.11,0.1,0.0002,0.0,Mala
2023-08-24 19:22:00,1755111,981438,9,6,87.72,1,-103,26.7,0.05,0.03,0.0005,0.0006,Regular
2023-08-24 19:23:00,3320715,3205430,19,1,35.08,0,-88,13.69,0.09,0.09,0.0006,0.0,Regular
2023-08-24 19:24:00,3234805,1758542,10,6,34.0,0,-91,1.42,0.09,0.05,0.0003,0.0003,Mala
2023-08-24 19:25:00,5304459,1620780,15,0,14.84,0,-110,21.87,0.14,0.04,0.0003,0.0,Regular
2023-08-24 19:26:00,2899054,2642936,8,2,88.32,1,-83,3.03,0.08,0.07,0.0003,0.0001,Mala
2023-08-24 19:27:00,4457550,4572091,14,4,40.32,0,-91,7.11,0.12,0.12,0.0003,0.0001,Mala
2023-08-24 19:28:00,2550184,1804140,13,5,59.4,0,-93,23.99,0.07,0.05,0.0005,0.0003,Buena
2023-08-24 19:29:00,5174482,4293868,18,8,90.54,0,-108,4.64,0.14,0.11,0.0003,0.0002,Mala
2023-08-24 19:30:00,9153113,2288702,8,8,43.77,0,-99,9.76,0.24,0.06,0.0001,0.0003,Mala
2023-08-24 19:31:00,4273523,4196724,3,2,81.65,0,-85,10.83,0.11,0.11,0.0001,0.0,Regular
2023-08-24 19:32:00,9477276,2091711,6,7,45.88,1,-90,17.66,0.25,0.06,0.0001,0.0003,Regular
2023-08-24 19:33:00,7961383,2128853,7,3,71.59,0,-105,23.7,0.21,0.06,0.0001,0.0001,Regular
2023-08-24 19:34:00,8960339,2558721,7,6,45.96,0,-86,6.92,0.24,0.07,0.0001,0.0002,Mala
2023-08-24 19:35:00,3770742,2460391,18,5,42.31,0,-105,6.17,0.1,0.07,0.0005,0.0002,Mala
2023-08-24 19:36:00,3770374,4576773,14,7,99.12,0,-113,6.66,0.1,0.12,0.0004,0.0002,Mala
2023-08-24 19:37:00,8296405,2620100,15,5,63.17,0,-95,11.45,0.22,0.07,0.0002,0.0002,Regular
2023-08-24 19:38:00,7846539,559072,8,3,39.9,0,-81,16.05,0.21,0.01,0.0001,0.0005,Regular
2023-08-24 19:39:00,9659522,3975432,11,1,29.49,0,-88,0.4,0.26,0.11,0.0001,0.0,Mala
2023-08-24 19:40:00,5109803,4383337,15,6,8.78,0,-94,23.41,0.14,0.12,0.0003,0.0001,Buena
2023-08-24 19:41:00,6636289,2663843,3,3,72.12,0,-98,27.8,0.18,0.07,0.0,0.0001,Regular
2023-08-24 19:42:00,9751063,3262594,4,8,40.35,0,-93,25.31,0.26,0.09,0.0,0.0002,Buena
2023-08-24 19:43:00,2034586,4534941,7,8,83.02,0,-90,1.12,0.05,0.12,0.0003,0.0002,Mala
2023-08-24 19:44:00,7040502,4701390,0,6,39.57,0,-81,15.74,0.19,0.13,0.0,0.0001,Regular
2023-08-24 19:45:00,6547094,889962,5,4,40.47,0,-87,24.42,0.17,0.02,0.0001,0.0004,Buena
2023-08-24 19:46:00,4100581,3977899,14,2,79.02,0,-105,10.32,0.11,0.11,0.0003,0.0001,Regular
2023-08-24 19:47:00,3661637,3923788,3,2,51.5,1,-115,26.91,0.1,0.1,0.0001,0.0001,Regular
2023-08-24 19:48:00,4672277,1301680,10,8,89.07,0,-100,26.61,0.12,0.03,0.0002,0.0006,Regular
2023-08-24 19:49:00,3084504,4631279,4,8,61.06,0,-91,4.25,0.08,0.12,0.0001,0.0002,Mala
2023-08-24 19:50:00,4021372,2359234,17,3,27.86,0,-98,14.81,0.11,0.06,0.0004,0.0001,Regular
2023-08-24 19:51:00,5854042,1442529,14,0,58.99,0,-100,0.77,0.16,0.04,0.0002,0.0,Mala
2023-08-24 19:52:00,3471378,4440008,17,9,5.38,1,-97,8.46,0.09,0.12,0.0005,0.0002,Mala
2023-08-24 19:53:00,4830121,2087138,19,4,34.68,0,-100,24.36,0.13,0.06,0.0004,0.0002,Regular
2023-08-24 19:54:00,6353912,2586172,12,7,24.76,0,-111,29.25,0.17,0.07,0.0002,0.0003,Regular
2023-08-24 19:55:00,2353324,1865265,4,9,67.15,0,-89,27.4,0.06,0.05,0.0002,0.0005,Buena
2023-08-24 19:56:00,7753008,4430131,0,3,17.92,0,-110,1.28,0.21,0.12,0.0,0.0001,Mala
2023-08-24 19:57:00,7124386,3742222,17,9,32.56,0,-82,27.8,0.19,0.1,0.0002,0.0002,Buena
2023-08-24 19:58:00,4372455,615981,13,9,36.47,0,-100,24.68,0.12,0.02,0.0003,0.0015,Regular
2023-08-24 19:59:00,5268173,4710608,4,3,5.31,0,-93,26.03,0.14,0.13,0.0001,0.0001,Buena
2023-08-24 20:00:00,7034722,1822014,5,8,9.44,0,-84,27.44,0.19,0.05,0.0001,0.0004,Buena
2023-08-24 20:01:00,8010131,788569,15,8,34.56,0,-93,14.65,0.21,0.02,0.0002,0.001,Regular
2023-08-24 20:02:00,5396720,1224071,11,6,26.12,0,-96,6.34,0.14,0.03,0.0002,0.0005,Mala
2023-08-24 20:03:00,5070028,3756505,19,9,16.11,0,-97,0.63,0.14,0.1,0.0004,0.0002,Mala
2023-08-24 20:04:00,8951036,902641,17,7,19.65,0,-87,0.71,0.24,0.02,0.0002,0.0008,Mala
2023-08-24 20:05:00,7869989,4276764,1,3,84.38,0,-108,19.28,0.21,0.11,0.0,0.0001,Regular
2023-08-24 20:06:00,2369277,2015538,12,7,69.92,0,-87,10.12,0.06,0.05,0.0005,0.0003,Regular
2023-08-24 20:07:00,6522567,3399675,16,5,50.99,0,-98,14.88,0.17,0.09,0.0002,0.0001,Regular
2023-08-24 20:08:00,7722090,3899902,16,2,91.34,0,-111,3.94,0.21,0.1,0.0002,0.0001,Mala
2023-08-24 20:09:00,1749971,3899618,15,6,7.81,0,-104,29.27,0.05,0.1,0.0009,0.0002,Regular
2023-08-24 20:10:00,9222502,3904629,17,2,37.77,0,-106,3.9,0.25,0.1,0.0002,0.0001,Mala
2023-08-24 20:11:00,8749972,2692848,7,6,83.22,0,-99,13.34,0.23,0.07,0.0001,0.0002,Regular
2023-08-24 20:12:00,5460276,3273219,2,4,64.69,0,-84,13.3,0.15,0.09,0.0,0.0001,Regular
2023-08-24 20:13:00,8456688,2144173,16,3,98.26,0,-112,0.26,0.23,0.06,0.0002,0.0001,Mala
2023-08-24 20:14:00,5075837,1469224,17,2,94.73,1,-85,20.03,0.14,0.04,0.0003,0.0001,Buena
2023-08-24 20:15:00,3233706,3267549,5,7,21.14,0,-90,16.15,0.09,0.09,0.0002,0.0002,Regular
2023-08-24 20:16:00,7094645,4761725,7,3,97.34,0,-104,14.92,0.19,0.13,0.0001,0.0001,Regular
2023-08-24 20:17:00,9874365,736436,12,7,94.83,0,-98,24.54,0.26,0.02,0.0001,0.001,Regular
2023-08-24 20:18:00,3054376,2714178,7,9,40.49,0,-108,7.23,0.08,0.07,0.0002,0.0003,Mala
2023-08-24 20:19:00,2185111,574804,18,2,98.37,0,-84,25.83,0.06,0.02,0.0008,0.0003,Buena
2023-08-24 20:20:00,5961828,4157390,5,9,8.41,1,-96,25.94,0.16,0.11,0.0001,0.0002,Regular
2023-08-24 20:21:00,8732752,3476877,14,8,67.77,0,-103,24.81,0.23,0.09,0.0002,0.0002,Regular
2023-08-24 20:22:00,3392919,4289514,9,5,30.28,1,-93,10.24,0.09,0.11,0.0003,0.0001,Regular
2023-08-24 20:23:00,2500948,2472871,16,4,17.3,0,-113,4.88,0.07,0.07,0.0006,0.0002,Mala
2023-08-24 20:24:00,7327090,2440483,0,4,59.87,0,-81,14.26,0.2,0.07,0.0,0.0002,Regular
2023-08-24 20:25:00,5107834,3411898,6,2,34.1,0,-95,7.8,0.14,0.09,0.0001,0.0001,Mala
2023-08-24 20:26:00,3408630,987335,12,1,68.35,1,-109,1.57,0.09,0.03,0.0004,0.0001,Mala
2023-08-24 20:27:00,6837196,4009163,2,5,56.3,0,-90,8.38,0.18,0.11,0.0,0.0001,Mala
2023-08-24 20:28:00,9095213,3887951,18,0,42.3,1,-93,14.07,0.24,0.1,0.0002,0.0,Regular
2023-08-24 20:29:00,3702994,1761402,14,6,22.27,0,-84,3.38,0.1,0.05,0.0004,0.0003,Mala
2023-08-24 20:30:00,6919626,4375251,4,4,62.12,0,-114,28.33,0.18,0.12,0.0001,0.0001,Regular
2023-08-24 20:31:00,6557805,4340507,10,3,83.78,0,-114,19.68,0.17,0.12,0.0002,0.0001,Regular
2023-08-24 20:32:00,5902444,1866851,17,8,62.0,0,-101,4.09,0.16,0.05,0.0003,0.0004,Mala
2023-08-24 20:33:00,1192512,3079082,2,9,63.0,0,-100,24.36,0.03,0.08,0.0002,0.0003,Regular
2023-08-24 20:34:00,4714379,2626028,5,0,53.62,0,-90,27.84,0.13,0.07,0.0001,0.0,Buena
2023-08-24 20:35:00,6845447,3485032,2,3,41.88,1,-108,7.88,0.18,0.09,0.0,0.0001,Mala
2023-08-24 20:36:00,2549420,3577195,4,2,48.46,0,-100,4.3,0.07,0.1,0.0002,0.0001,Mala
2023-08-24 20:37:00,4345647,2826344,8,5,99.01,1,-95,9.67,0.12,0.08,0.0002,0.0002,Mala
2023-08-24 20:38:00,9312934,3957100,18,4,76.22,0,-105,24.97,0.25,0.11,0.0002,0.0001,Regular
2023-08-24 20:39:00,4900379,2849465,12,6,45.9,0,-92,5.25,0.13,0.08,0.0002,0.0002,Mala
2023-08-24 20:40:00,4804409,1576837,5,0,48.44,0,-98,23.38,0.13,0.04,0.0001,0.0,Regular
2023-08-24 20:41:00,7722055,3599449,10,4,52.47,0,-93,21.49,0.21,0.1,0.0001,0.0001,Buena
2023-08-24 20:42:00,2520982,3610999,13,1,67.63,0,-103,19.54,0.07,0.1,0.0005,0.0,Regular
2023-08-24 20:43:00,7281646,2037746,5,1,49.27,1,-115,13.0,0.19,0.05,0.0001,0.0,Regular
2023-08-24 20:44:00,4998422,2129040,5,1,70.19,0,-109,11.0,0.13,0.06,0.0001,0.0,Regular
2023-08-24 20:45:00,7426288,2911596,16,8,36.27,1,-95,2.56,0.2,0.08,0.0002,0.0003,Mala
2023-08-24 20:46:00,3164563,2739564,10,9,44.01,0,-100,10.72,0.08,0.07,0.0003,0.0003,Regular
2023-08-24 20:47:00,6181377,4163289,14,2,87.09,0,-102,18.06,0.16,0.11,0.0002,0.0,Regular
2023-08-24 20:48:00,6281091,4688699,8,3,36.25,0,-114,26.95,0.17,0.13,0.0001,0.0001,Regular
2023-08-24 20:49:00,5408285,3416596,16,4,96.62,0,-85,24.99,0.14,0.09,0.0003,0.0001,Buena
2023-08-24 20:50:00,9012369,4627436,6,3,21.39,0,-107,0.97,0.24,0.12,0.0001,0.0001,Mala
2023-08-24 20:51:00,5204955,2965933,6,3,27.96,0,-102,4.17,0.14,0.08,0.0001,0.0001,Mala
2023-08-24 20:52:00,6059667,3962511,0,4,49.05,0,-106,25.45,0.16,0.11,0.0,0.0001,Regular
2023-08-24 20:53:00,9090736,884083,7,9,80.75,0,-92,28.18,0.24,0.02,0.0001,0.001,Buena
2023-08-24 20:54:00,3985696,1031598,4,8,74.5,0,-83,1.67,0.11,0.03,0.0001,0.0008,Mala
2023-08-24 20:55:00,9143179,2778845,18,8,21.57,0,-82,21.04,0.24,0.07,0.0002,0.0003,Buena
2023-08-24 20:56:00,9826233,1166252,7,5,27.49,0,-96,10.97,0.26,0.03,0.0001,0.0004,Regular
2023-08-24 20:57:00,4301106,3550798,16,2,59.65,0,-88,10.93,0.11,0.09,0.0004,0.0001,Regular
2023-08-24 20:58:00,2372070,3036047,18,5,33.04,1,-112,19.28,0.06,0.08,0.0008,0.0002,Regular
2023-08-24 20:59:00,3593726,3824353,11,9,45.12,0,-82,24.31,0.1,0.1,0.0003,0.0002,Buena
2023-08-24 21:00:00,7721308,3754992,14,3,51.23,0,-112,8.25,0.21,0.1,0.0002,0.0001,Mala
2023-08-24 21:01:00,9241353,1196362,3,2,61.45,0,-110,21.16,0.25,0.03,0.0,0.0002,Regular
2023-08-24 21:02:00,6670706,4961835,11,5,28.85,0,-94,19.08,0.18,0.13,0.0002,0.0001,Regular
2023-08-24 21:03:00,5450252,4035443,12,5,20.5,0,-112,15.52,0.15,0.11,0.0002,0.0001,Regular
2023-08-24 21:04:00,9494630,2432303,13,1,42.86,0,-111,18.07,0.25,0.06,0.0001,0.0,Regular
2023-08-24 21:05:00,6655635,3251821,4,8,12.79,1,-105,0.54,0.18,0.09,0.0001,0.0002,Mala
2023-08-24 21:06:00,5975045,926941,15,7,55.04,1,-81,0.12,0.16,0.02,0.0003,0.0008,Mala
2023-08-24 21:07:00,1470529,4373770,6,5,84.76,0,-97,16.51,0.04,0.12,0.0004,0.0001,Regular
2023-08-24 21:08:00,1161445,886354,14,0,16.3,0,-105,15.72,0.03,0.02,0.0012,0.0,Regular
2023-08-24 21:09:00,4834242,3440149,12,1,15.71,0,-105,2.14,0.13,0.09,0.0002,0.0,Mala
2023-08-24 21:10:00,7494503,1435709,15,3,12.62,0,-89,14.76,0.2,0.04,0.0002,0.0002,Regular
2023-08-24 21:11:00,1684029,2985178,11,6,85.55,0,-114,22.73,0.04,0.08,0.0007,0.0002,Regular
2023-08-24 21:12:00,6337355,3753965,6,8,12.67,0,-108,16.24,0.17,0.1,0.0001,0.0002,Regular
2023-08-24 21:13:00,9898978,2585469,15,9,98.43,0,-82,15.53,0.26,0.07,0.0002,0.0003,Regular
2023-08-24 21:14:00,7981440,4165632,12,4,39.04,0,-96,21.54,0.21,0.11,0.0002,0.0001,Regular
2023-08-24 21:15:00,4999694,4022348,2,9,36.23,0,-93,5.16,0.13,0.11,0.0,0.0002,Mala
2023-08-24 21:16:00,4308505,1846365,14,1,13.71,0,-101,13.72,0.11,0.05,0.0003,0.0001,Regular
2023-08-24 21:17:00,9201428,1636078,2,0,60.64,0,-103,4.44,0.25,0.04,0.0,0.0,Mala
2023-08-24 21:18:00,1208944,986598,6,9,60.66,1,-85,15.72,0.03,0.03,0.0005,0.0009,Regular
2023-08-24 21:19:00,6186686,1033037,17,0,51.91,0,-102,17.76,0.16,0.03,0.0003,0.0,Regular
2023-08-24 21:20:00,8576472,4331871,13,4,34.55,0,-115,3.65,0.23,0.12,0.0002,0.0001,Mala
2023-08-24 21:21:00,2361303,1084933,17,6,40.02,0,-89,2.27,0.06,0.03,0.0007,0.0006,Mala
2023-08-24 21:22:00,5201765,713933,18,8,35.45,0,-83,5.0,0.14,0.02,0.0003,0.0011,Mala
2023-08-24 21:23:00,8964443,1501720,13,8,45.48,0,-81,17.59,0.24,0.04,0.0001,0.0005,Regular
2023-08-24 21:24:00,3894100,2647914,19,7,37.47,0,-101,5.69,0.1,0.07,0.0005,0.0003,Mala
2023-08-24 21:25:00,5666805,3185662,5,0,69.17,0,-111,8.26,0.15,0.08,0.0001,0.0,Mala
2023-08-24 21:26:00,2197162,927709,7,4,33.1,0,-112,21.08,0.06,0.02,0.0003,0.0004,Regular
2023-08-24 21:27:00,2046161,755539,6,5,38.33,0,-96,7.45,0.05,0.02,0.0003,0.0007,Mala
2023-08-24 21:28:00,7674851,2250866,19,5,46.37,1,-94,11.93,0.2,0.06,0.0002,0.0002,Regular
2023-08-24 21:29:00,5688482,3804513,17,3,5.38,0,-92,27.87,0.15,0.1,0.0003,0.0001,Buena
2023-08-24 21:30:00,9348022,4277173,17,0,51.75,0,-105,24.75,0.25,0.11,0.0002,0.0,Regular
2023-08-24 21:31:00,7983604,2302272,14,2,29.3,0,-110,7.66,0.21,0.06,0.0002,0.0001,Mala
2023-08-24 21:32:00,2897501,4676429,19,9,10.33,0,-89,17.93,0.08,0.12,0.0007,0.0002,Regular
2023-08-24 21:33:00,5754619,3668097,18,3,91.55,1,-106,19.97,0.15,0.1,0.0003,0.0001,Regular
